,AD,ADOSC,APO,AROONDOWN,AROONOSC,AROONUP,BANDSLOWER,BANDSMID,BANDSUPPER,BOP,CCI,CLOSE,CMO,ClassificationMinMax,ClassificationTrend,ClassificationTrendValleyBuy,DEMA,EMA,FAMA,HIGH,HTTREND,KAMA,LOW,MA,MACD,MACDHist,MACDSignal,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DM,MOM,OBV,OPEN,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,SAR,SAREXT,SMA,STOCHFastK,STOCHRSIFastD,STOCHRSIFastK,T3,TEMA,TRIMA,TRIX,VOLUME,WILLR,WMA
101,4704395.269602073,116403.63261648268,0.5936538461538383,100.0,42.85714285714286,57.142857142857146,25.24396702435052,27.221200000000014,29.198432975649506,-0.828571428571429,65.34850948509481,28.3,18.09274544282506,-1,1,1,28.210567879864197,27.187312498250368,27.21236745268936,29.25,27.41885833333334,26.411850109026314,28.2,26.99766666666668,0.7098575357252876,0.16102627330840047,0.5488312624168872,28.520247119477375,59.51654313428554,27.625,27.625,1.869229661968685,1.6999999999999993,7050900.0,29.17,3.109316608451961,2.1838478734542277,6.390977443609014,0.0639097744360902,1.0639097744360901,106.39097744360902,59.04637272141253,26.252303480000002,26.252303480000002,26.99766666666668,9.523809523809652,65.7324978002235,0.0,28.904560252778225,28.559931858680255,26.839208333333346,0.1826593090318962,105200.0,-29.23076923076921,27.440817204301023
102,4698504.360511164,89728.76182383951,0.6633974358974264,92.85714285714286,42.85714285714286,50.0,25.330856633674454,27.302800000000012,29.27474336632557,-0.09090909090909208,38.391280988564006,28.25,17.035099789210218,1,-1,0,28.277249114567528,27.255872982234216,27.244726635459713,28.55,27.52370833333333,26.467756569930028,28.0,27.064333333333348,0.6732794461996896,0.0995585470262419,0.5737208991734477,28.506734763503506,58.82029923470815,27.625,27.625,1.9357132575423497,1.3500000000000014,6986100.0,28.3,2.8872225649911067,2.433524271753306,5.018587360594795,0.05018587360594801,1.050185873605948,105.0185873605948,58.517549894605104,26.3122574104,26.3122574104,27.064333333333348,20.0,33.33333333333332,0.0,28.922506766368954,28.602315474455605,26.914125000000013,0.18839172783737812,64800.0,-30.769230769230766,27.521612903225755
103,4780709.815056618,96815.43550732732,0.7610256410256326,100.0,57.142857142857146,42.85714285714286,25.34215747259386,27.40720000000001,29.47224252740616,0.6909090909090905,73.428634751773,29.11,28.840086709420827,-1,-1,-1,28.44287858587578,27.37549408015459,27.27703092020643,29.45,27.612617156862747,26.607153948797208,28.35,27.16966666666668,0.7055526872129683,0.10546543043161649,0.6000872567813518,28.53689802532833,65.48491931273216,27.625,27.725,1.7974480248607532,2.41,7201400.0,28.35,3.5809923817774547,2.780275779376467,9.026217228464418,0.0902621722846442,1.0902621722846442,109.02621722846442,64.42004335471042,26.371012262192,26.371012262192,27.16966666666668,76.55172413793103,16.774946022708946,50.324838068126866,28.93988812036325,28.79001301377909,26.996791666666677,0.19450252678157032,215300.0,-9.855072463768114,27.653591397849407
104,4680209.815056618,58935.85333172418,0.838974358974351,100.0,64.28571428571429,35.714285714285715,25.339641476086527,27.486400000000014,29.6331585239135,-0.17567567567567471,72.96632614453291,28.98,25.923286060762408,1,-1,0,28.57436960671525,27.479010591112356,27.309081475302815,29.5,27.70322450980392,26.77044201552451,28.76,27.290666666666677,0.7124271331668162,0.08987190110837151,0.6225552320584447,28.559053124061915,76.19446122231346,27.625,27.75,1.6690588802278423,2.9800000000000004,6953500.0,29.11,3.3752072116504945,3.054404241813195,11.461538461538456,0.11461538461538463,1.1146153846153846,111.46153846153845,62.96164303038121,26.49417177170432,26.49417177170432,27.290666666666677,65.33333333333337,29.405103595336815,37.89047271788361,28.968763617544468,28.925277967868983,27.087500000000006,0.20064759403404242,247900.0,-14.857142857142843,27.770387096774137
105,5111014.162882704,175155.96644712053,1.0389743589743503,100.0,71.42857142857143,28.571428571428573,25.090473645341447,27.620400000000014,30.15032635465858,0.8304347826086954,145.66820160539507,30.9,45.53500854277154,0,-1,0,28.93087998142819,27.69971958523414,27.343256950116714,31.1,27.86381617647059,27.181270461096613,28.8,27.467333333333343,0.8628566605304613,0.19224114277761328,0.670615517752848,28.676100467858817,81.6228349713466,28.45,28.55,1.5498403887829963,3.3999999999999986,7475000.0,28.99,4.734120982246889,3.7619883203817364,12.363636363636354,0.12363636363636359,1.1236363636363635,112.36363636363636,72.76750427138576,26.674521465402062,26.674521465402062,27.467333333333343,93.5483870967741,62.73843692867015,100.0,29.225495802696315,29.38618909467342,27.191791666666674,0.20869209300122815,521500.0,-3.921568627451035,28.0032473118279
106,5006459.324173027,173509.8398187831,1.300512820512811,100.0,78.57142857142857,21.42857142857143,25.01018326434921,27.76240000000001,30.51461673565081,-0.2419354838709686,167.1283761689882,30.5,37.37509633237136,0,1,1,29.201121089865104,27.88038283779968,27.90445527106989,31.49,28.067764705882347,27.42273984841486,30.25,27.609000000000012,0.9389725960942279,0.21468566267310396,0.7242869334211239,29.58805023392941,82.5590498841708,28.45,28.744999999999997,1.4391375038699252,1.7399999999999984,7299800.0,30.8,4.7859694835149655,4.6897176645723455,6.050069541029202,0.060500695410292016,1.060500695410292,106.0500695410292,68.68754816618568,27.028559748169897,27.028559748169897,27.609000000000012,71.6332378223496,69.75303671239526,71.36863741930222,29.583467411193737,29.710854060974157,27.308625000000006,0.2176936697022347,175200.0,-18.03278688524588,28.198903225806394
107,4994505.478019181,153259.3060747143,1.402756410256405,92.85714285714286,78.57142857142857,14.285714285714286,25.051394139021678,27.91440000000001,30.777405860978345,-0.38461538461538547,122.73396782234305,30.25,32.37932142923186,-1,-1,-1,29.411806092816178,28.033261364393248,27.94737258234896,30.65,28.24513725490196,27.60856099082325,30.0,27.743666666666677,0.9679640259963875,0.1949416740602109,0.7730223519361766,29.621147722232937,86.76974987038987,28.45,28.744999999999997,1.5863419678792163,1.3999999999999986,7248000.0,30.5,4.444114520406754,5.035366992954193,4.8526863084922045,0.04852686308492196,1.048526863084922,104.85268630849221,66.18966071461593,27.474703773352907,27.474703773352907,27.743666666666677,60.5095541401274,68.09596827798035,32.91926741463888,29.909241123449917,29.942730092059108,27.437958333333338,0.22702792687598894,51800.0,-22.586520947176663,28.369290322580586
108,4991757.090922406,130167.84582364745,1.3601282051282055,85.71428571428572,78.57142857142857,7.142857142857143,25.152852233293768,28.046000000000006,30.939147766706245,-0.370967741935484,70.40140135177525,29.79,23.481202454192285,1,1,1,29.54223154870649,28.146599340884006,28.386922902040837,30.12,28.42394117647059,27.71288462225762,29.5,27.853333333333342,0.9429520234867255,0.13594373724043907,0.8070082862462864,29.70557386111647,87.4924268623644,29.2,28.744999999999997,1.9730318273164151,0.7899999999999991,7205400.0,30.02,4.126677768949129,4.8599372408896215,2.724137931034476,0.027241379310344798,1.0272413793103448,102.72413793103448,61.740601227096136,27.876233396017618,27.876233396017618,27.853333333333342,37.72893772893768,34.76263494464701,0.0,30.10056081702632,30.054887448081704,27.57729166666667,0.23596191545103284,42600.0,-30.96539162112932,28.501311827956933
109,5169257.090922406,165365.17155515216,1.3415384615384554,78.57142857142857,78.57142857142857,0.0,25.236701470836934,28.20440000000001,31.172098529163087,0.8124999999999976,85.83125312031956,30.45,30.680712396221306,-1,-1,-1,29.739816233627327,28.29520583502052,28.420819708691333,30.45,28.56331475748194,27.850461081900367,29.65,27.968333333333344,0.9652594058681956,0.1266008956975273,0.8386585101706683,29.742795168060645,87.87185646761085,29.575,29.494999999999997,1.8321009825080998,1.4699999999999989,7382900.0,29.8,4.161915071167047,4.767632586112606,5.072463768115942,0.05072463768115938,1.0507246376811594,105.07246376811594,65.34035619811065,28.237610056415857,28.237610056415857,27.968333333333344,61.33828996282528,21.85482373633199,32.64520379435714,30.246892577527063,30.26521586635721,27.734333333333336,0.24506675586966065,177500.0,-26.06516290726816,28.66883870967736
110,4992339.849543096,108439.03059233725,1.2584615384615354,71.42857142857143,71.42857142857143,0.0,25.396701838778213,28.31440000000001,31.232098161221806,-0.7931034482758614,20.363636363636306,29.3,11.070890814549635,0,1,1,29.772084136940457,28.3600312650192,28.45331560121549,30.45,28.6524350877193,27.879665632199544,29.0,28.026666666666678,0.8799987008295389,0.0330721525270965,0.8469265483024424,29.720655409657613,74.90660566085693,29.575,29.744999999999997,2.3512366266146625,0.05000000000000071,7081100.0,30.45,3.8646354232265434,4.455277025094962,0.17094017094017033,0.0017094017094017337,1.0017094017094017,100.17094017094017,55.53544540727482,28.562849050774272,28.562849050774272,28.026666666666678,12.048192771084373,10.88173459811903,0.0,30.230958053877316,30.233129978078708,27.903041666666667,0.2529239861713162,301800.0,-62.75071633237818,28.754752688171983
111,5069039.849543096,99697.51559915487,1.2094230769230734,64.28571428571429,28.571428571428573,35.714285714285715,25.49744676786399,28.43320000000001,31.36895323213603,0.800000000000001,33.08383233532938,29.97,18.723165892693537,0,-1,0,29.88202063032087,28.46390021566312,28.48531077716447,30.0,28.723367042606515,27.96115800048956,29.35,28.127333333333343,0.8566178213738453,0.007753018457122396,0.848864802916723,29.73312263917473,74.93771086302917,29.575,29.744999999999997,2.183291153285044,1.6699999999999982,7165600.0,29.45,3.588590035853219,4.261821828876557,5.901060070671371,0.05901060070671371,1.0590106007067137,105.90106007067138,59.36158294634677,28.855564145696846,28.855564145696846,28.127333333333343,58.78787878787877,22.852387930156272,35.91195999611174,30.173221232786744,30.318997666848862,28.077,0.26028055198292765,84500.0,-43.553008595988544,28.880129032258
112,5063843.37895486,85404.60831485502,1.1560897435897388,57.142857142857146,28.571428571428573,28.571428571428573,25.616720873001515,28.552800000000012,31.48887912699851,-0.01176470588235481,50.76911834557356,29.99,18.94737517649029,1,-1,0,29.98109295957336,28.5623582662655,28.51682717041576,30.45,28.821727568922313,28.064784927302206,29.6,28.245333333333342,0.8301328836649802,-0.014985535401394245,0.8451184190663744,29.745966507215993,74.74798534818586,29.575,29.744999999999997,2.027341785193255,1.7399999999999984,7228700.0,30.0,3.782262176149417,4.057440853828622,6.159292035398223,0.06159292035398225,1.0615929203539822,106.15929203539822,59.47368758824515,29.0,29.0,28.245333333333342,68.27586206896545,25.359325821375283,40.16601746801417,30.119305399030566,30.39045257699803,28.248166666666663,0.2670747946353247,63100.0,-42.97994269340976,29.00030107526876
113,5155378.599080646,100918.29734631442,1.2496794871794812,100.0,78.57142857142857,21.42857142857143,25.723595378321807,28.75280000000001,31.782004621678215,0.8805031446540872,138.85154930548396,31.5,33.79645921972343,-1,-1,-1,30.256384798348652,28.75188353940966,28.549748195701742,31.64,28.972754761904763,28.315004521430836,30.05,28.41200000000001,0.92037821299661,0.06020783514418848,0.8601703778524216,29.83366818185519,74.96487151908202,29.875,29.82,1.8825316576794513,2.3900000000000006,7339800.0,30.1,4.702100592138746,4.359425034437088,8.210237031947788,0.08210237031947787,1.0821023703194779,108.21023703194778,66.89822960986172,29.249,29.249,28.41200000000001,94.69696969696967,58.69265915470862,100.0,30.256388938583513,30.719567356691183,28.419749999999997,0.27479298977277633,111100.0,-3.846153846153861,29.21027956989241
114,5077549.651712225,73326.6598468395,1.2972435897435872,92.85714285714286,78.57142857142857,14.285714285714286,25.938176759381207,28.925200000000007,31.912223240618808,-0.9078947368421093,118.10254621555607,30.81,22.731602063736187,1,1,1,30.416317053516835,28.88466524654452,28.992769669508206,31.54,29.15500000000001,28.451727670080402,30.78,28.556000000000004,0.9255518674530556,0.05230519168050729,0.8732466757725483,30.321834090927595,71.32733470293729,29.875,29.82,1.7480651107023477,1.8299999999999983,7255300.0,31.5,4.366236264128835,4.499330780963043,6.314699792960665,0.06314699792960657,1.0631469979296067,106.31469979296067,61.365801031868095,29.535919999999997,29.535919999999997,28.556000000000004,68.56060606060599,63.82566492782248,51.310977315453314,30.446461875515354,30.875015765932947,28.588541666666668,0.2823650523332999,84500.0,-22.80219780219785,29.364989247311765
115,5115267.8335304065,67374.35146221798,1.301858974358968,85.71428571428572,78.57142857142857,7.142857142857143,26.15106502796076,29.12360000000001,32.09613497203926,0.8181818181818158,126.1095372993391,31.45,28.62747128712418,-1,-1,-1,30.63783397170869,29.05017071450939,29.02740648743003,31.5,29.377476190476187,28.638896996623966,30.95,28.719333333333342,0.9701118318567872,0.0774921248673911,0.8926197069893961,30.378242386381217,75.23342939487134,29.875,29.82,1.6232033170807514,0.5500000000000007,7301400.0,31.0,4.05436224526249,4.485718324542547,1.7799352750809128,0.017799352750809086,1.0177993527508091,101.77993527508092,64.3137356435621,29.788409599999998,29.788409599999998,28.719333333333342,91.7030567685589,72.3395392797686,65.70764052385253,30.69567939993297,31.1193370270845,28.756125,0.29028438089204744,46100.0,-5.219780219780254,29.551698924731117
116,5037380.877008667,34032.161733209155,1.2985256410256376,100.0,100.0,0.0,26.423971778256586,29.30120000000001,32.17842822174343,-0.6521739130434794,106.99491989058254,31.04,22.194858172572925,0,-1,0,30.78387392208592,29.17854679744427,29.062004581920835,31.65,29.58380952380952,28.752701614282895,30.96,28.854000000000006,0.9612615266818558,0.05491345575396778,0.906348070927888,30.411330267062155,73.73213321228701,30.240000000000002,30.0,1.5072602230035548,0.5399999999999991,7200000.0,31.49,3.9147649420294535,4.447415681986823,1.7704918032786843,0.017704918032786857,1.0177049180327868,101.77049180327869,61.09742908628646,30.010600447999998,30.010600447999998,28.854000000000006,70.24390243902437,46.296179717718786,21.869921313850547,30.90616126558527,31.250836527302912,28.923875000000002,0.2978709345810904,101400.0,-18.48484848484848,29.701419354838645
117,5055068.681886716,22926.28005679231,1.1824999999999974,100.0,100.0,0.0,26.614729477749997,29.50520000000001,32.39567052225002,0.3861788617886169,141.2209729956917,32.0,30.907621252373474,0,-1,0,31.032619086059807,29.360576036318832,29.597919719823395,32.95,29.767571428571433,28.944928115917698,30.49,29.020666666666674,1.0199541761695095,0.0908848841932971,0.9290692919762124,31.205665133531078,72.16388797676252,30.490000000000002,30.855000000000004,1.3995987785033008,1.75,7277700.0,31.05,4.935138874741639,4.021424927733369,5.785123966942152,0.05785123966942149,1.0578512396694215,105.78512396694215,65.45381062618674,30.240116385279997,30.240116385279997,29.020666666666674,67.24137931034475,54.22574101146113,75.09966119668034,31.163693542663523,31.531866743452483,29.101833333333335,0.3059689201333482,77700.0,-22.673031026253042,29.90438709677413
118,5138907.143425179,42974.631673515774,1.1113461538461493,92.85714285714286,92.85714285714286,0.0,26.90440341297187,29.717200000000005,32.52999658702814,-0.01923076923076555,124.80506822612088,32.0,30.907621252373485,0,1,1,31.254330019002364,29.53086145333052,29.63910627374917,32.05,29.911038961038958,29.163044892108527,31.53,29.204000000000008,1.0543150362960816,0.10019659545589543,0.9541184408401862,31.245381876854523,70.3281929960846,30.65,30.875,1.2996274371816365,2.210000000000001,7277700.0,32.01,4.582628955117237,3.754401465639316,7.418596844578729,0.0741859684457872,1.0741859684457873,107.41859684457873,65.45381062618675,30.49,30.49,29.204000000000008,61.38211382113816,65.65652750351029,100.0,31.436951082778748,31.769475890821173,29.286625000000004,0.31427600035611736,103800.0,-22.8915662650603,30.096602150537567
119,5122496.15441419,42047.76704290509,1.0160897435897454,85.71428571428572,85.71428571428572,0.0,27.50167714786052,29.924000000000007,32.346322852139494,-0.8021978021977987,64.30690537084378,31.17,17.692459840201533,0,1,1,31.347817609562906,29.636612327309194,29.679168936480735,31.91,30.029071428571427,29.267642451046704,31.0,29.359666666666673,1.0030101257252078,0.03911334790801724,0.9638967778171905,31.241612783011796,58.42614979698024,30.65,30.975,1.736796905954378,0.7200000000000024,7251500.0,31.9,4.255298315466005,3.4127804331912386,2.364532019704435,0.023645320197044416,1.0236453201970444,102.36453201970444,58.84622992010077,30.49,30.49,29.359666666666673,27.642276422764308,58.36655373222678,0.0,31.5861867925087,31.81825616000224,29.46966666666667,0.3217034235106553,26200.0,-45.063291139240505,30.223440860214986
120,5071155.043303079,21510.26279112883,0.8905128205128214,78.57142857142857,50.0,28.571428571428573,27.821033128694836,30.033600000000007,32.24616687130518,-0.5611111111111118,-18.552354181307084,30.24,4.91263568630052,-1,1,1,31.312762243510008,29.675540564256988,29.716978016665244,31.55,30.11743939393939,29.30250112890074,29.75,29.484666666666673,0.8771956217084238,-0.0693609248870134,0.9465565465954372,31.191532143861206,48.371656195017295,30.65,30.975,2.862739984100494,0.9399999999999977,7138800.0,31.25,3.951348435789862,2.974706854759277,3.208191126279858,0.03208191126279856,1.0320819112627986,103.20819112627986,52.45631784315026,32.95,-32.95,29.484666666666673,15.312499999999938,33.33333333333333,0.0,31.508507393170532,31.68363945240423,29.639625,0.3272822881585702,112700.0,-68.60759493670892,30.280236559139716
